Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky_DHI,Clearsky_DNI,Clearsky_GHI,Cloud_Type,Solar_Zenith_Angle,Fill_Flag,Surface_Albedo,Wind_Speed,Precipitable_Water,Wind_Direction,Relative_Humidity,Temperature,Pressure
2019,10,22,11,0,103,929,769,103,929,769,0,44.22,0,0.2,3.8,1,19,9.45,34.2,1016
2019,10,22,11,30,103,932,776,103,932,776,0,43.79,0,0.2,3.7,1,16,9.24,34.6,1016
2019,10,22,12,0,103,929,765,103,929,765,0,44.51,0,0.2,3.7,1,14,8.87,35,1015
2019,10,22,12,30,99,926,738,99,926,738,0,46.35,0,0.2,3.7,1,10,8.82,35.1,1015
2019,10,22,13,0,94,921,696,94,921,696,0,49.17,0,0.2,3.7,1,6,8.59,35.3,1014
2019,10,22,13,30,90,903,636,90,903,636,0,52.81,0,0.2,3.7,0.9,183,8.64,35.2,1014
2019,10,22,14,0,86,875,561,86,875,561,0,57.11,0,0.2,3.7,0.9,360,8.67,35.1,1014
2019,10,22,14,30,81,836,474,81,836,474,0,61.93,0,0.2,3.5,0.9,358,8.85,34.7,1013
2019,10,22,15,0,73,780,376,73,780,376,0,67.16,0,0.2,3.4,0.9,355,9.13,34.2,1013
2019,10,22,15,30,64,699,272,64,699,272,0,72.69,0,0.2,3.4,0.9,355,9.13,34.2,1013
2019,10,22,16,0,52,574,167,52,574,167,0,78.45,0,0.2,1.5,0.9,350,11.69,30.7,1013
2019,10,22,16,30,34,363,70,34,363,70,0,84.35,0,0.2,1.4,0.9,343,12.96,28.9,1013
2019,10,22,17,0,7,52,7,7,52,7,0,90.04,0,0.2,1.3,1,336,14.35,27.1,1013
2019,10,22,17,30,0,0,0,0,0,0,0,96.79,0,0.2,1.3,1,327,14.69,26.7,1013
2019,10,22,18,0,0,0,0,0,0,0,0,103.06,0,0.2,1.3,1,319,14.93,26.3,1013
2019,10,22,18,30,0,0,0,0,0,0,0,109.37,0,0.2,1.4,1,311,15.29,25.9,1013
2019,10,22,19,0,0,0,0,0,0,0,0,115.69,0,0.2,1.4,1,303,15.69,25.4,1013
2019,10,22,19,30,0,0,0,0,0,0,0,121.98,0,0.2,1.4,1,300,16.16,24.9,1013
2019,10,22,20,0,0,0,0,0,0,0,0,128.21,0,0.2,1.5,1,296,16.6,24.4,1013
2019,10,22,20,30,0,0,0,0,0,0,0,134.32,0,0.2,1.5,1,296,17.1,23.9,1013
2019,10,22,21,0,0,0,0,0,0,0,0,140.24,0,0.2,1.5,1,295,17.52,23.4,1013
2019,10,22,21,30,0,0,0,0,0,0,0,145.82,0,0.2,1.5,1,295,17.95,23,1013
2019,10,22,22,0,0,0,0,0,0,0,0,150.88,0,0.2,1.6,1,295,18.09,22.7,1012
2019,10,22,22,30,0,0,0,0,0,0,0,155.05,0,0.2,1.6,1,296,18.42,22.4,1012
2019,10,22,23,0,0,0,0,0,0,0,0,157.84,0,0.2,1.6,1,297,18.63,22.1,1012
2019,10,22,23,30,0,0,0,0,0,0,0,158.67,0,0.2,1.6,1,299,18.86,21.9,1012
2019,10,23,0,0,0,0,0,0,0,0,0,157.33,0,0.2,1.7,1,301,19.18,21.6,1012
2019,10,23,0,30,0,0,0,0,0,0,0,154.16,0,0.2,1.7,1,304,19.41,21.4,1012
2019,10,23,1,0,0,0,0,0,0,0,0,149.74,0,0.2,1.7,1,306,19.6,21.2,1011
2019,10,23,1,30,0,0,0,0,0,0,0,144.54,0,0.2,1.7,1,307,19.84,21,1011
2019,10,23,2,0,0,0,0,0,0,0,0,138.86,0,0.2,1.7,1,309,20.11,20.8,1011
2019,10,23,2,30,0,0,0,0,0,0,0,132.89,0,0.2,1.7,1,309,20.36,20.6,1011
2019,10,23,3,0,0,0,0,0,0,0,0,126.75,0,0.2,1.7,1,309,20.82,20.4,1011
2019,10,23,3,30,0,0,0,0,0,0,0,120.51,57,0.2,1.7,1,308,21.08,20.2,1011
2019,10,23,4,0,0,0,0,0,0,0,0,114.21,100,0.2,1.7,1,307,21.49,20.1,1011
2019,10,23,4,30,0,0,0,0,0,0,0,107.9,100,0.2,1.7,1,306,21.75,19.9,1011
2019,10,23,5,0,0,0,0,0,0,0,0,101.61,100,0.2,1.7,1,305,22.16,19.8,1011
2019,10,23,5,30,0,0,0,0,0,0,0,95.36,100,0.2,1.6,1,306,21.89,20,1011
2019,10,23,6,0,12,97,14,13,124,16,0,88.82,89,0.2,1.6,1,307,21.78,20.3,1012
2019,10,23,6,30,38,416,89,36,440,90,0,83.01,7,0.2,1.6,1,308,18.93,22.6,1012
2019,10,23,7,0,55,568,181,52,624,191,0,77.15,11,0.2,1.6,1,310,16.98,24.9,1012
2019,10,23,7,30,69,685,287,63,734,296,0,71.46,11,0.2,2.2,1,320,15.18,26.8,1012
2019,10,23,8,0,71,805,398,71,805,398,0,66.02,0,0.2,2.8,1,331,13.56,28.8,1012
2019,10,23,8,30,77,853,492,77,853,492,0,60.91,0,0.2,3.1,1,345,12.44,30.3,1012
2019,10,23,9,0,83,887,576,83,887,576,0,56.23,0,0.2,3.4,1,359,10.95,31.8,1012
2019,10,23,9,30,87,914,648,87,914,648,0,52.1,0,0.2,3.6,1,183,10.29,32.9,1012
2019,10,23,10,0,88,931,703,88,931,703,0,48.68,0,0.2,3.8,1.1,8,9.53,34,1012
2019,10,23,10,30,90,940,742,90,940,742,0,46.11,0,0.2,3.7,1.1,8,9.16,34.7,1011
2019,10,23,11,0,94,943,766,94,943,766,0,44.56,0,0.2,3.7,1.1,9,8.74,35.3,1011
2019,10,23,11,30,95,944,772,95,944,772,0,44.14,0,0.2,3.6,1.1,8,8.54,35.7,1010
2019,10,23,12,0,95,939,760,95,939,760,0,44.87,0,0.2,3.6,1.1,7,8.14,36.1,1010
2019,10,23,12,30,95,929,732,95,929,732,0,46.69,0,0.2,3.7,1.1,6,8.04,36.3,1009
2019,10,23,13,0,93,913,686,93,913,686,0,49.5,0,0.2,3.8,1.1,5,7.84,36.4,1009
2019,10,23,13,30,90,888,623,90,888,623,0,53.12,0,0.2,3.8,1.2,4,7.88,36.3,1009
2019,10,23,14,0,86,858,548,86,858,548,0,57.41,0,0.2,3.9,1.2,4,7.81,36.2,1009
2019,10,23,14,30,81,817,462,81,817,462,0,62.21,0,0.2,3.7,1.2,4,8.03,35.7,1009
2019,10,23,15,0,73,760,365,73,760,365,0,67.42,0,0.2,3.6,1.2,5,8.1,35.3,1008
2019,10,23,15,30,65,676,263,65,676,263,0,72.94,0,0.2,3.6,1.2,5,8.1,35.3,1008
2019,10,23,16,0,52,546,159,52,546,159,0,78.68,0,0.2,1.5,1.3,8,10.53,31.6,1008
2019,10,23,16,30,33,327,64,33,327,64,0,84.57,0,0.2,1.5,1.3,7,11.68,29.8,1009
2019,10,23,17,0,6,41,6,6,41,6,0,90.23,0,0.2,1.4,1.3,6,13.12,27.9,1009
2019,10,23,17,30,0,0,0,0,0,0,0,97.01,0,0.2,1.4,1.3,181,13.35,27.6,1009
2019,10,23,18,0,0,0,0,0,0,0,0,103.27,0,0.2,1.3,1.3,356,13.66,27.3,1009
2019,10,23,18,30,0,0,0,0,0,0,0,109.58,0,0.2,1.3,1.3,353,13.99,26.9,1009
2019,10,23,19,0,0,0,0,0,0,0,0,115.9,0,0.2,1.4,1.4,350,14.5,26.5,1009
2019,10,23,19,30,0,0,0,0,0,0,0,122.2,0,0.2,1.4,1.4,349,14.76,26.2,1009
2019,10,23,20,0,0,0,0,0,0,0,0,128.43,0,0.2,1.4,1.4,347,15.32,25.9,1010
2019,10,23,20,30,0,0,0,0,0,0,0,134.55,0,0.2,1.3,1.4,342,15.6,25.6,1010
2019,10,23,21,0,0,0,0,0,0,0,0,140.48,0,0.2,1.3,1.4,336,16.07,25.4,1010
2019,10,23,21,30,0,0,0,0,0,0,0,146.09,0,0.2,1.3,1.4,329,16.45,25,1010
2019,10,23,22,0,0,0,0,0,0,0,0,151.17,0,0.2,1.3,1.4,323,16.98,24.7,1010
2019,10,23,22,30,0,0,0,0,0,0,0,155.38,0,0.2,1.3,1.4,315,17.49,24.2,1010
2019,10,23,23,0,0,0,0,0,0,0,0,158.19,0,0.2,1.4,1.4,308,18.25,23.7,1010
2019,10,23,23,30,0,0,0,0,0,0,0,159.02,0,0.2,1.4,1.4,302,18.8,23.2,1010
2019,10,24,0,0,0,0,0,0,0,0,0,157.65,0,0.2,1.5,1.4,296,19.64,22.7,1010
2019,10,24,0,30,0,0,0,0,0,0,0,154.44,0,0.2,1.5,1.4,293,20.12,22.3,1010
2019,10,24,1,0,0,0,0,0,0,0,0,149.98,0,0.2,1.6,1.3,290,20.57,21.9,1010
2019,10,24,1,30,0,0,0,0,0,0,0,144.74,0,0.2,1.7,1.2,291,20.82,21.7,1010
2019,10,24,2,0,0,0,0,0,0,0,0,139.04,0,0.2,1.8,1.1,293,20.74,21.5,1010
2019,10,24,2,30,0,0,0,0,0,0,0,133.06,0,0.2,1.8,1,302,20.74,21.5,1010
2019,10,24,3,0,0,0,0,0,0,0,0,126.91,0,0.2,1.9,1,311,20.06,21.4,1011
2019,10,24,3,30,0,0,0,0,0,0,0,120.66,29,0.2,2.1,0.9,322,20.18,21.3,1011
2019,10,24,4,0,0,0,0,0,0,0,0,114.36,100,0.2,2.3,0.8,332,19.22,21.1,1012
2019,10,24,4,30,0,0,0,0,0,0,0,108.05,100,0.2,2.4,0.8,333,19.7,20.7,1012
2019,10,24,5,0,0,0,0,0,0,0,3,101.76,100,0.2,2.5,0.8,334,19.33,20.3,1013
2019,10,24,5,30,0,0,0,0,0,0,3,95.52,100,0.2,2.7,0.7,332,19.33,20.3,1013
2019,10,24,6,0,9,13,9,13,94,15,3,88.97,100,0.2,2.9,0.7,329,18.24,20.4,1014
2019,10,24,6,30,43,212,68,41,391,87,3,83.18,57,0.2,3.6,0.6,325,16.44,22.1,1014
2019,10,24,7,0,61,552,182,59,583,187,0,77.34,7,0.2,4.4,0.6,321,14.43,23.8,1015
2019,10,24,7,30,73,689,290,72,702,293,0,71.66,4,0.2,4.8,0.6,329,13.12,25.4,1015
2019,10,24,8,0,82,779,396,82,779,396,0,66.24,0,0.2,5.2,0.6,337,11.36,26.9,1016
2019,10,24,8,30,90,830,491,90,830,491,0,61.14,0,0.2,5.5,0.6,170,10.47,28.3,1016
2019,10,24,9,0,98,867,577,98,867,577,0,56.48,0,0.2,5.8,0.6,4,8.26,29.8,1016
2019,10,24,9,30,111,879,648,111,879,648,0,52.38,0,0.2,5.9,0.5,8,7.85,30.7,1016
2019,10,24,10,0,127,872,699,127,872,699,0,48.98,0,0.2,6,0.5,12,6.6,31.5,1016
2019,10,24,10,30,133,878,738,133,878,738,0,46.44,0,0.2,6,0.5,12,6.37,32.1,1015
2019,10,24,11,0,139,875,759,139,875,759,0,44.91,0,0.2,6,0.5,12,5.72,32.6,1015
2019,10,24,11,30,141,874,764,141,874,764,0,44.49,0,0.2,6,0.5,12,5.66,32.8,1015
2019,10,24,12,0,142,866,752,142,866,752,0,45.21,0,0.2,5.9,0.5,11,5.31,33.1,1015
2019,10,24,12,30,123,889,729,123,889,729,0,47.03,0,0.2,6,0.6,10,5.28,33.2,1015
2019,10,24,13,0,99,920,693,99,920,693,0,49.82,0,0.2,6,0.6,10,5.12,33.3,1014
2019,10,24,13,30,99,890,629,99,890,629,0,53.43,0,0.2,5.9,0.6,11,5.18,33.1,1014
2019,10,24,14,0,98,847,551,98,847,551,0,57.7,0,0.2,5.9,0.6,11,5.14,33,1014
2019,10,24,14,30,94,796,462,94,796,462,0,62.49,0,0.2,5.7,0.6,12,5.26,32.6,1014
2019,10,24,15,0,87,723,362,87,723,362,0,67.68,0,0.2,5.5,0.6,13,5.41,32.1,1014
2019,10,24,15,30,76,630,258,76,630,258,0,73.18,0,0.2,5.5,0.6,13,5.41,32.1,1014
2019,10,24,16,0,60,481,152,60,481,152,0,78.92,0,0.2,3.3,0.7,12,6.63,29.3,1014
2019,10,24,16,30,36,249,59,36,249,59,0,84.79,0,0.2,2.8,0.7,9,7.54,27.1,1015
2019,10,24,17,0,5,22,5,5,22,5,0,91.03,0,0.2,2.3,0.7,6,9.18,24.9,1015
2019,10,24,17,30,0,0,0,0,0,0,0,97.22,0,0.2,2.4,0.7,183,9.51,24.3,1015
2019,10,24,18,0,0,0,0,0,0,0,0,103.48,0,0.2,2.5,0.7,360,10.36,23.7,1016
2019,10,24,18,30,0,0,0,0,0,0,0,109.78,0,0.2,2.4,0.7,357,10.81,23,1016
2019,10,24,19,0,0,0,0,0,0,0,0,116.1,0,0.2,2.4,0.7,354,11.7,22.4,1016
2019,10,24,19,30,0,0,0,0,0,0,0,122.4,0,0.2,2.2,0.7,351,12.2,21.7,1016
2019,10,24,20,0,0,0,0,0,0,0,0,128.64,0,0.2,2.1,0.7,348,13.1,21.1,1017
2019,10,24,20,30,0,0,0,0,0,0,0,134.77,0,0.2,2,0.7,346,13.51,20.6,1017
2019,10,24,21,0,0,0,0,0,0,0,0,140.72,0,0.2,2,0.7,343,14.26,20.1,1017
2019,10,24,21,30,0,0,0,0,0,0,0,146.34,0,0.2,1.9,0.8,345,14.7,19.6,1017
2019,10,24,22,0,0,0,0,0,0,0,0,151.45,0,0.2,1.8,0.8,346,15.08,19.2,1017
2019,10,24,22,30,0,0,0,0,0,0,0,155.69,0,0.2,1.7,0.8,350,15.46,18.8,1017
2019,10,24,23,0,0,0,0,0,0,0,0,158.53,0,0.2,1.5,0.8,354,15.63,18.3,1018
2019,10,24,23,30,0,0,0,0,0,0,0,159.36,0,0.2,1.4,0.8,354,15.92,18,1018
2019,10,25,0,0,0,0,0,0,0,0,0,157.97,0,0.2,1.3,0.8,355,15.64,17.8,1018
2019,10,25,0,30,0,0,0,0,0,0,8,154.72,0,0.2,1.3,0.8,347,15.84,17.6,1018
2019,10,25,1,0,0,0,0,0,0,0,0,150.21,0,0.2,1.3,0.8,339,15.62,17.5,1018
2019,10,25,1,30,0,0,0,0,0,0,0,144.95,0,0.2,1.4,0.8,335,15.82,17.3,1018
2019,10,25,2,0,0,0,0,0,0,0,0,139.23,0,0.2,1.5,0.9,330,16.02,17.2,1018
2019,10,25,2,30,0,0,0,0,0,0,0,133.23,0,0.2,1.5,0.9,331,16.12,17.1,1018
2019,10,25,3,0,0,0,0,0,0,0,0,127.07,0,0.2,1.6,0.9,331,16.72,16.9,1018
2019,10,25,3,30,0,0,0,0,0,0,0,120.82,0,0.2,1.7,0.9,333,16.72,16.9,1018
2019,10,25,4,0,0,0,0,0,0,0,0,114.51,86,0.2,1.7,0.9,334,17.38,16.8,1018
2019,10,25,4,30,0,0,0,0,0,0,0,108.2,100,0.2,1.8,0.9,335,17.38,16.8,1018
2019,10,25,5,0,0,0,0,0,0,0,3,101.92,100,0.2,1.8,0.9,336,18.12,16.7,1019
2019,10,25,5,30,0,0,0,0,0,0,3,95.68,100,0.2,1.9,0.9,337,17.67,17.1,1019
2019,10,25,6,0,8,29,8,11,106,13,3,89.11,61,0.2,1.9,0.9,337,17.86,17.4,1019
2019,10,25,6,30,39,265,70,35,439,86,0,83.36,46,0.2,2.5,0.9,339,15.66,19.5,1019
2019,10,25,7,0,55,550,174,51,621,185,0,77.53,14,0.2,3,1,340,14.06,21.7,1019
2019,10,25,7,30,67,683,280,61,728,288,0,71.86,11,0.2,3.3,1,177,12.76,23.3,1019
2019,10,25,8,0,71,796,389,71,796,389,0,66.45,0,0.2,3.6,1,13,10.44,24.9,1019
2019,10,25,8,30,79,844,483,79,844,483,0,61.38,0,0.2,3.7,1,32,9.61,26.3,1019
2019,10,25,9,0,86,875,566,86,875,566,0,56.74,0,0.2,3.7,1,52,8.69,27.8,1019
2019,10,25,9,30,91,899,636,91,899,636,0,52.66,0,0.2,3.7,1,55,8.24,28.7,1018
2019,10,25,10,0,95,914,691,95,914,691,0,49.28,0,0.2,3.7,1,57,7.95,29.6,1018
2019,10,25,10,30,98,924,731,98,924,731,0,46.76,0,0.2,3.6,1,55,7.63,30.3,1017
2019,10,25,11,0,101,928,754,101,928,754,0,45.24,0,0.2,3.6,1,53,7.22,30.9,1017
2019,10,25,11,30,102,930,762,102,930,762,0,44.83,0,0.2,3.5,1,50,7.05,31.3,1016
2019,10,25,12,0,102,928,752,102,928,752,0,45.56,0,0.2,3.4,0.9,46,6.67,31.8,1015
2019,10,25,12,30,99,925,725,99,925,725,0,47.37,0,0.2,3.4,0.9,44,6.59,32,1015
2019,10,25,13,0,93,917,681,93,917,681,0,50.15,0,0.2,3.3,0.9,41,6.45,32.1,1015
2019,10,25,13,30,90,898,621,90,898,621,0,53.74,0,0.2,3.1,0.9,40,6.48,32,1014
2019,10,25,14,0,85,870,546,85,870,546,0,57.99,0,0.2,2.9,0.9,38,6.5,32,1014
2019,10,25,14,30,79,830,459,79,830,459,0,62.76,0,0.2,2.6,0.9,36,6.65,31.6,1014
2019,10,25,15,0,72,773,362,72,773,362,0,67.94,0,0.2,2.2,0.9,34,6.84,31.2,1014
2019,10,25,15,30,61,689,258,61,689,258,0,73.42,0,0.2,2.2,0.9,34,6.84,31.2,1014
2019,10,25,16,0,49,555,154,49,555,154,0,79.14,0,0.2,0.9,1,24,8.91,28.7,1013
2019,10,25,16,30,31,330,60,31,330,60,0,85,0,0.2,0.7,1,179,9.33,27.9,1013
2019,10,25,17,0,6,41,5,6,41,5,0,91.24,0,0.2,0.6,1,334,9.69,27,1013
2019,10,25,17,30,0,0,0,0,0,0,0,97.42,0,0.2,0.8,1,308,10.1,26.3,1013
2019,10,25,18,0,0,0,0,0,0,0,0,103.68,0,0.2,0.9,1,282,10.58,25.7,1013
2019,10,25,18,30,0,0,0,0,0,0,0,109.98,0,0.2,1.1,1,279,11.09,24.9,1013
2019,10,25,19,0,0,0,0,0,0,0,0,116.3,0,0.2,1.2,1,276,11.6,24.2,1013
2019,10,25,19,30,0,0,0,0,0,0,0,122.6,0,0.2,1.3,1,280,11.95,23.7,1013
2019,10,25,20,0,0,0,0,0,0,0,0,128.85,0,0.2,1.3,1,283,12.29,23.2,1013
2019,10,25,20,30,0,0,0,0,0,0,0,134.99,0,0.2,1.4,1,287,12.67,22.7,1013
2019,10,25,21,0,0,0,0,0,0,0,0,140.95,0,0.2,1.4,1,290,13.01,22.3,1013
2019,10,25,21,30,0,0,0,0,0,0,0,146.6,0,0.2,1.4,1,294,13.33,21.9,1013
2019,10,25,22,0,0,0,0,0,0,0,0,151.73,0,0.2,1.5,1,298,13.76,21.5,1013
2019,10,25,22,30,0,0,0,0,0,0,0,156,0,0.2,1.5,1,302,13.92,21.3,1012
2019,10,25,23,0,0,0,0,0,0,0,0,158.87,0,0.2,1.5,1,305,14.4,21,1012
2019,10,25,23,30,0,0,0,0,0,0,0,159.71,0,0.2,1.5,1,308,14.58,20.8,1012
2019,10,26,0,0,0,0,0,0,0,0,0,158.29,0,0.2,1.5,1,311,15.16,20.6,1012
2019,10,26,0,30,0,0,0,0,0,0,0,154.99,0,0.2,1.4,1,314,15.14,20.6,1011
2019,10,26,1,0,0,0,0,0,0,0,0,150.45,0,0.2,1.4,1,316,15.71,20.5,1011
2019,10,26,1,30,0,0,0,0,0,0,0,145.15,0,0.2,1.3,1,319,15.71,20.5,1011
2019,10,26,2,0,0,0,0,0,0,0,0,139.41,0,0.2,1.2,1,321,16.08,20.5,1011
2019,10,26,2,30,0,0,0,0,0,0,0,133.4,0,0.2,1.1,1,322,16.28,20.3,1011
2019,10,26,3,0,0,0,0,0,0,0,0,127.23,0,0.2,1,1,323,16.45,20.2,1011
2019,10,26,3,30,0,0,0,0,0,0,0,120.97,0,0.2,0.9,1,320,16.65,20,1011
2019,10,26,4,0,0,0,0,0,0,0,0,114.66,29,0.2,0.8,1,317,16.71,19.8,1010
2019,10,26,4,30,0,0,0,0,0,0,0,108.36,100,0.2,0.7,1,302,17.04,19.5,1011
2019,10,26,5,0,0,0,0,0,0,0,0,102.07,100,0.2,0.6,1,288,17.28,19.1,1011
2019,10,26,5,30,0,0,0,0,0,0,0,95.84,71,0.2,0.7,1,276,17.38,19,1011
2019,10,26,6,0,8,52,9,11,94,12,0,89.26,21,0.2,0.7,1,265,17.05,18.8,1011
2019,10,26,6,30,38,259,67,35,412,81,0,83.53,43,0.2,0.7,1,263,15.83,20,1011
2019,10,26,7,0,58,478,160,51,602,179,0,77.71,25,0.2,0.8,1,260,14.77,21.2,1011
2019,10,26,7,30,68,669,274,62,717,283,0,72.07,11,0.2,1,1,264,13.48,22.7,1011
2019,10,26,8,0,71,793,385,71,793,385,0,66.67,0,0.2,1.2,0.9,267,11.55,24.3,1011
2019,10,26,8,30,78,847,481,78,847,481,0,61.62,0,0.2,0.7,0.9,280,10.51,25.9,1011
2019,10,26,9,0,83,884,564,83,884,564,0,57,0,0.2,0.2,0.9,293,9.26,27.5,1010
2019,10,26,9,30,89,905,634,89,905,634,0,52.94,0,0.2,0.7,0.9,182,8.49,29,1010
2019,10,26,10,0,95,917,689,95,917,689,0,49.59,0,0.2,1.2,0.9,71,7.83,30.5,1009
2019,10,26,10,30,97,930,730,97,930,730,0,47.08,0,0.2,1.6,0.9,72,7.44,31.4,1009
2019,10,26,11,0,97,938,754,97,938,754,0,45.58,0,0.2,1.9,0.9,72,7.12,32.2,1008
2019,10,26,11,30,98,941,761,98,941,761,0,45.17,0,0.2,2.1,0.9,72,6.92,32.7,1008
2019,10,26,12,0,98,940,752,98,940,752,0,45.9,0,0.2,2.2,0.8,71,6.75,33.2,1007
2019,10,26,12,30,94,936,724,94,936,724,0,47.7,0,0.2,2.3,0.8,67,6.64,33.5,1007
2019,10,26,13,0,89,928,680,89,928,680,0,50.46,0,0.2,2.4,0.8,63,6.49,33.8,1006
2019,10,26,13,30,88,905,619,88,905,619,0,54.04,0,0.2,2.6,0.8,60,6.49,33.8,1006
2019,10,26,14,0,83,874,543,83,874,543,0,58.27,0,0.2,2.8,0.8,56,6.5,33.8,1006
2019,10,26,14,30,80,830,456,80,830,456,0,63.03,0,0.2,2.9,0.8,57,6.67,33.3,1005
2019,10,26,15,0,73,767,358,73,767,358,0,68.19,0,0.2,3,0.8,59,6.92,32.8,1005
2019,10,26,15,30,62,681,254,62,681,254,0,73.66,0,0.2,3,0.8,59,6.92,32.8,1005
2019,10,26,16,0,50,541,150,50,541,150,0,79.37,0,0.2,1.6,0.8,70,9.16,28.7,1005
2019,10,26,16,30,30,309,56,30,309,56,0,85.22,0,0.2,1.4,0.8,83,10.41,26.5,1005
2019,10,26,17,0,4,22,3,4,22,3,0,91.45,0,0.2,1.3,0.7,97,11.76,24.3,1005
2019,10,26,17,30,0,0,0,0,0,0,0,97.63,0,0.2,1.2,0.7,127,12.05,23.9,1005
2019,10,26,18,0,0,0,0,0,0,0,0,103.88,0,0.2,1.2,0.7,158,12.69,23.5,1005
2019,10,26,18,30,0,0,0,0,0,0,0,110.18,0,0.2,1.3,0.7,184,13.32,22.7,1005
2019,10,26,19,0,0,0,0,0,0,0,0,116.5,0,0.2,1.4,0.7,211,15.35,21.9,1005
2019,10,26,19,30,0,0,0,0,0,0,0,122.8,0,0.2,1.5,0.7,221,15.72,21.5,1005
2019,10,26,20,0,0,0,0,0,0,0,0,129.05,0,0.2,1.6,0.7,230,18.61,21.1,1005
2019,10,26,20,30,0,0,0,0,0,0,0,135.2,0,0.2,1.7,0.7,235,18.95,20.8,1005
2019,10,26,21,0,0,0,0,0,0,0,0,141.17,0,0.2,1.7,0.7,240,23.38,20.5,1005
2019,10,26,21,30,0,0,0,0,0,0,0,146.84,0,0.2,1.9,0.7,243,23.79,20.2,1004
2019,10,26,22,0,0,0,0,0,0,0,0,152.01,0,0.2,2,0.7,246,28.66,19.8,1004
2019,10,26,22,30,0,0,0,0,0,0,0,156.31,0,0.2,2.3,0.7,247,29.02,19.6,1004
2019,10,26,23,0,0,0,0,0,0,0,0,159.2,0,0.2,2.6,0.7,248,32.16,19.4,1004
2019,10,26,23,30,0,0,0,0,0,0,0,160.05,0,0.2,2.8,0.7,249,32.76,19.1,1004
2019,10,27,0,0,0,0,0,0,0,0,0,158.6,0,0.2,3,0.7,250,33.66,18.9,1004
2019,10,27,0,30,0,0,0,0,0,0,0,155.26,0,0.2,2.9,0.7,252,34.51,18.5,1004
2019,10,27,1,0,0,0,0,0,0,0,0,150.68,0,0.2,2.8,0.7,254,33.52,18.1,1004
2019,10,27,1,30,0,0,0,0,0,0,0,145.35,0,0.2,2.6,0.7,257,34.37,17.7,1004
2019,10,27,2,0,0,0,0,0,0,0,0,139.59,0,0.2,2.4,0.7,259,33.46,17.3,1004
2019,10,27,2,30,0,0,0,0,0,0,0,133.57,0,0.2,2.3,0.7,261,34.1,17,1004
2019,10,27,3,0,0,0,0,0,0,0,0,127.39,0,0.2,2.2,0.7,263,34.42,16.6,1004
2019,10,27,3,30,0,0,0,0,0,0,0,121.12,0,0.2,2,0.7,264,35.08,16.3,1004
2019,10,27,4,0,0,0,0,0,0,0,0,114.82,0,0.2,1.9,0.7,265,36.31,16,1004
2019,10,27,4,30,0,0,0,0,0,0,0,108.51,43,0.2,1.9,0.8,262,36.54,15.9,1004
2019,10,27,5,0,0,0,0,0,0,0,0,102.23,86,0.2,1.9,0.8,259,38.16,15.7,1004
2019,10,27,5,30,0,0,0,0,0,0,0,96,0,0.2,2,0.8,254,37.67,15.9,1004
2019,10,27,6,0,8,62,9,10,90,11,0,89.41,18,0.2,2.1,0.8,249,40.13,16,1004
2019,10,27,6,30,37,366,77,35,408,80,0,83.71,14,0.2,2.5,0.9,247,36.27,17.6,1004
2019,10,27,7,0,64,354,138,52,601,178,3,77.9,54,0.2,2.8,0.9,246,35.38,19.2,1004
2019,10,27,7,30,81,559,251,63,715,281,0,72.27,32,0.2,3.1,0.9,249,31.09,21.3,1004
2019,10,27,8,0,87,688,357,73,784,381,0,66.89,18,0.2,3.4,0.9,253,27.25,23.3,1005
2019,10,27,8,30,147,509,387,81,831,473,7,61.86,57,0.2,3.7,1,255,23.9,25.5,1005
2019,10,27,9,0,137,664,496,88,861,554,0,57.26,36,0.2,4,1.1,257,20.11,27.6,1005
2019,10,27,9,30,110,821,602,93,887,624,0,53.22,11,0.2,3.9,1.1,258,18.44,29.1,1005
2019,10,27,10,0,162,694,609,96,904,678,0,49.89,36,0.2,3.9,1.2,259,16.37,30.6,1005
2019,10,27,10,30,277,384,537,98,915,717,7,47.4,89,0.2,3.9,1.2,257,15.37,31.7,1004
2019,10,27,11,0,309,328,537,99,922,741,7,45.91,96,0.2,3.9,1.2,255,13.98,32.7,1004
2019,10,27,11,30,162,750,688,98,926,747,0,45.51,32,0.2,4.1,1.2,253,13.6,33.2,1004
2019,10,27,12,0,155,763,683,97,925,737,0,46.24,32,0.2,4.3,1.2,251,12.93,33.7,1003
2019,10,27,12,30,154,746,653,96,915,708,0,48.03,36,0.2,4.6,1.2,251,12.93,33.7,1003
2019,10,27,13,0,122,813,636,95,899,663,0,50.78,18,0.2,4.8,1.2,251,12.64,33.8,1002
2019,10,27,13,30,150,669,540,90,881,604,0,54.34,39,0.2,4.9,1.2,252,12.85,33.5,1002
2019,10,27,14,0,159,547,444,85,857,532,2,58.55,50,0.2,5.1,1.1,253,13.19,33.1,1002
2019,10,27,14,30,85,783,437,78,818,446,0,63.29,7,0.2,5.2,1.1,254,13.87,32.2,1002
2019,10,27,15,0,71,762,351,71,762,351,0,68.44,0,0.2,5.4,1.1,256,15.11,31.4,1002
2019,10,27,15,30,75,529,222,61,675,248,0,73.9,32,0.2,5.4,1.1,256,15.11,31.4,1002
2019,10,27,16,0,64,204,101,48,542,146,3,79.59,82,0.2,5,1.1,255,20.34,27.8,1002
2019,10,27,16,30,28,49,32,29,313,54,7,85.42,89,0.2,4.6,1.1,254,23.03,25.7,1003
